A,220215,092613.000,+5835.7319,N,+02430.7310,E,16.19,-00.61,-08.58,-78.40;
A,220215,092614.000,+5835.7275,N,+02430.7317,E,16.21,-01.23,-07.96,-78.40;
A,220215,092615.000,+5835.7227,N,+02430.7321,E,16.83,-00.61,-07.96,-78.40;
A,220215,092616.000,+5835.7176,N,+02430.7321,E,17.88,+00.00,-07.96,-78.40;
A,220215,092617.000,+5835.7118,N,+02430.7318,E,18.98,+00.00,-08.58,-78.40;
A,220215,092618.000,+5835.7058,N,+02430.7315,E,19.91,+00.00,-07.35,-78.40;
A,220215,092619.000,+5835.6993,N,+02430.7312,E,20.97,+00.00,-07.35,-78.40;
A,220215,092620.000,+5835.6927,N,+02430.7309,E,22.41,-00.61,-07.96,-78.40;
A,220215,092621.000,+5835.6864,N,+02430.7311,E,22.46,-01.23,-07.35,-78.40;
A,220215,092622.000,+5835.6801,N,+02430.7311,E,22.39,-00.61,-07.35,-78.40;
A,220215,092623.000,+5835.6734,N,+02430.7313,E,24.14,+00.00,-07.35,-78.40;
A,220215,092624.000,+5835.6659,N,+02430.7319,E,25.86,-00.61,-09.19,-78.40;
A,220215,092625.000,+5835.6575,N,+02430.7325,E,28.16,+00.00,-07.35,-78.40;
A,220215,092626.000,+5835.6493,N,+02430.7331,E,29.25,+00.00,-07.35,-78.40;
A,220215,092627.000,+5835.6402,N,+02430.7335,E,31.12,-00.61,-08.58,-78.40;
A,220215,092628.000,+5835.6309,N,+02430.7337,E,33.16,-00.61,-09.19,-78.40;
A,220215,092629.000,+5835.6215,N,+02430.7341,E,33.95,-00.61,-08.58,-78.40;
A,220215,092630.000,+5835.6126,N,+02430.7346,E,33.51,+00.00,-08.58,-78.40;
A,220215,092631.000,+5835.6033,N,+02430.7349,E,33.95,+00.00,-07.96,-78.40;
A,220215,092632.000,+5835.5938,N,+02430.7353,E,34.70,-01.23,-08.58,-78.40;
A,220215,092633.000,+5835.5844,N,+02430.7358,E,35.84,+00.00,-07.35,-78.40;
